index,latitude,longitude,chi,elevation,flow distance,drainage area,m_chi,b_chi,source_key,basin_key,segmented_elevation,segment_number,Geology,GeoCode
372406,45.5559535,25.7784126,20.761,758.0,548170.0,105610000.0,48.865,-258.08,10534,102,756.43,15556,ne,15.0
372407,45.5567634,25.7783951,20.739,756.0,548080.0,105990000.0,48.865,-258.08,10534,102,755.35,15556,ne,15.0
372408,45.557561,25.7772246,20.708,756.0,547960.0,106020000.0,48.865,-258.08,10534,102,753.83,15556,ne,15.0
372409,45.5583586,25.7760542,20.677,751.0,547830.0,106130000.0,48.865,-258.08,10534,102,752.31,15556,ne,15.0
372410,45.5591685,25.7760366,20.655,751.0,547740.0,106140000.0,48.865,-258.08,10534,102,751.23,15556,ne,15.0
372411,45.5599784,25.776019,20.633,748.0,547650.0,106210000.0,48.865,-258.08,10534,102,750.15,15556,ne,15.0
372412,45.5607883,25.7760014,20.611,748.0,547560.0,106220000.0,48.865,-258.08,10534,102,749.08,15556,ne,15.0
372413,45.5615858,25.7748312,20.58,747.0,547430.0,165830000.0,48.865,-258.08,10534,102,747.56,15556,ne,15.0
372414,45.5623957,25.7748136,20.562,744.0,547340.0,165840000.0,48.865,-258.08,10534,102,746.68,15556,ne,15.0
372415,45.5632057,25.774796,20.544,743.0,547250.0,165850000.0,48.865,-258.08,10534,102,745.8,15556,ne,15.0
372416,45.5640156,25.7747784,20.526,740.0,547160.0,166210000.0,48.865,-258.08,10534,102,744.92,15556,ne,15.0
372417,45.5648255,25.7747608,20.508,739.0,547070.0,166220000.0,48.865,-258.08,10534,102,744.04,15556,ne,15.0
372418,45.5656477,25.7758959,20.483,739.0,546940.0,166380000.0,48.865,-258.08,10534,102,742.8,15556,ne,15.0
372419,45.5664453,25.7747256,20.457,739.0,546820.0,168030000.0,48.865,-258.08,10534,102,741.56,15556,ne,15.0
372420,45.5672676,25.7758607,20.432,739.0,546690.0,168120000.0,48.865,-258.08,10534,102,740.32,15556,ne,15.0
372421,45.5680651,25.7746904,20.406,739.0,546560.0,168220000.0,48.865,-258.08,10534,102,739.08,15556,ne,15.0
372422,45.568875,25.7746728,20.389,739.0,546470.0,168240000.0,48.865,-258.08,10534,102,738.21,15556,ne,15.0
372423,45.5696973,25.7758079,20.363,736.0,546350.0,168320000.0,48.865,-258.08,10534,102,736.97,15556,ne,15.0
372424,45.5705072,25.7757903,20.345,734.01,546260.0,168330000.0,48.865,-258.08,10534,102,736.1,15556,ne,15.0
372425,45.5713171,25.7757727,20.328,734.01,546170.0,168660000.0,48.865,-258.08,10534,102,735.23,15556,ne,15.0
372426,45.5721393,25.7769083,20.302,734.01,546040.0,168760000.0,48.865,-258.08,10534,102,733.99,15556,ne,15.0
372427,45.5729369,25.7757375,20.277,734.01,545910.0,168940000.0,48.865,-258.08,10534,102,732.76,15556,ne,15.0
372428,45.5737592,25.7768731,20.252,734.01,545780.0,169000000.0,48.865,-258.08,10534,102,731.52,15556,ne,15.0
372429,45.5745567,25.7757023,20.227,734.01,545660.0,178380000.0,48.865,-258.08,10534,102,730.29,15556,ne,15.0
372430,45.5753543,25.7745318,20.202,734.0,545530.0,178510000.0,48.865,-258.08,10534,102,729.09,15556,ne,15.0
